chrom	start	end	gene	mean_coverage	plate	batch	mixture	read_counts	normalized_mean_coverage	normalized_read_counts
MN908947.3	29558	29674	ORF10	13.0	05-16-23-A41	NWRB: artic	i-2	456854.0	28.455480306618746	4614.686868686868
MN908947.3	29675	29903	3'UTR	3.12	05-16-23-A41	NWRB: artic	i-2	456854.0	6.829315273588499	4614.686868686868
MN908947.3	1	265	5'UTR	6210.46	05-16-23-A41	NWRB: artic	d-2	487012.0	12752.170377731965	4919.313131313132
MN908947.3	1	29903	whole genome	6495.19	05-16-23-A41	NWRB: artic	d-2	487012.0	13336.817162616117	4919.313131313132
MN908947.3	266	13468	ORF1a	5683.02	05-16-23-A41	NWRB: artic	d-2	487012.0	11669.158049493648	4919.313131313132
MN908947.3	13468	21555	ORF1b	7334.71	05-16-23-A41	NWRB: artic	d-2	487012.0	15060.63505622038	4919.313131313132
MN908947.3	21563	25384	S	5718.98	05-16-23-A41	NWRB: artic	d-2	487012.0	11742.99606580536	4919.313131313132
MN908947.3	25393	26220	ORF3a	5148.83	05-16-23-A41	NWRB: artic	d-2	487012.0	10572.285693165672	4919.313131313132
MN908947.3	26245	26472	E	8991.98	05-16-23-A41	NWRB: artic	d-2	487012.0	18463.569686167895	4919.313131313132
MN908947.3	26523	27191	M	8935.79	05-16-23-A41	NWRB: artic	d-2	487012.0	18348.19265233711	4919.313131313132
MN908947.3	27202	27387	ORF6	12994.37	05-16-23-A41	NWRB: artic	d-2	487012.0	26681.827141836344	4919.313131313132
MN908947.3	27394	27759	ORF7a	6610.81	05-16-23-A41	NWRB: artic	d-2	487012.0	13574.224043760729	4919.313131313132
MN908947.3	27894	28259	ORF8	8000.06	05-16-23-A41	NWRB: artic	d-2	487012.0	16426.823158361603	4919.313131313132
MN908947.3	28274	29533	N	10811.8	05-16-23-A41	NWRB: artic	d-2	487012.0	22200.274325889302	4919.313131313132
MN908947.3	29558	29674	ORF10	2951.82	05-16-23-A41	NWRB: artic	d-2	487012.0	6061.0826837942395	4919.313131313132
MN908947.3	29675	29903	3'UTR	2279.28	05-16-23-A41	NWRB: artic	d-2	487012.0	4680.131085065666	4919.313131313132
MN908947.3	1	265	5'UTR	27.26	05-16-23-A41	NWRB: artic	o1-2	465984.0	58.499862656228544	4706.909090909091
MN908947.3	1	29903	whole genome	6221.64	05-16-23-A41	NWRB: artic	o1-2	465984.0	13351.61722290894	4706.909090909091
MN908947.3	266	13468	ORF1a	5519.88	05-16-23-A41	NWRB: artic	o1-2	465984.0	11845.642768850434	4706.909090909091
MN908947.3	13468	21555	ORF1b	7357.29	05-16-23-A41	NWRB: artic	o1-2	465984.0	15788.718067573134	4706.909090909091
MN908947.3	21563	25384	S	5492.11	05-16-23-A41	NWRB: artic	o1-2	465984.0	11786.048448015383	4706.909090909091
MN908947.3	25393	26220	ORF3a	5805.59	05-16-23-A41	NWRB: artic	o1-2	465984.0	12458.77540859772	4706.909090909091
MN908947.3	26245	26472	E	3766.43	05-16-23-A41	NWRB: artic	o1-2	465984.0	8082.74533031177	4706.909090909091
MN908947.3	26523	27191	M	6021.91	05-16-23-A41	NWRB: artic	o1-2	465984.0	12922.9973561324	4706.909090909091
MN908947.3	27202	27387	ORF6	12637.51	05-16-23-A41	NWRB: artic	o1-2	465984.0	27120.051332234583	4706.909090909091
MN908947.3	27394	27759	ORF7a	6694.3	05-16-23-A41	NWRB: artic	o1-2	465984.0	14365.94389506936	4706.909090909091
MN908947.3	27894	28259	ORF8	8419.0	05-16-23-A41	NWRB: artic	o1-2	465984.0	18067.143936272492	4706.909090909091
MN908947.3	28274	29533	N	10758.76	05-16-23-A41	NWRB: artic	o1-2	465984.0	23088.26054113446	4706.909090909091
MN908947.3	29558	29674	ORF10	23.71	05-16-23-A41	NWRB: artic	o1-2	465984.0	50.88157533305865	4706.909090909091
MN908947.3	29675	29903	3'UTR	8.59	05-16-23-A41	NWRB: artic	o1-2	465984.0	18.434109325642083	4706.909090909091
MN908947.3	1	265	5'UTR	0.0	05-16-23-A41	NWRB: artic	o2-3	429871.0	0.0	4342.131313131313
MN908947.3	1	29903	whole genome	5728.21	05-16-23-A41	NWRB: artic	o2-3	429871.0	13325.416229520019	4342.131313131313
MN908947.3	266	13468	ORF1a	5212.63	05-16-23-A41	NWRB: artic	o2-3	429871.0	12126.033158784845	4342.131313131313
MN908947.3	13468	21555	ORF1b	6741.56	05-16-23-A41	NWRB: artic	o2-3	429871.0	15682.751337029018	4342.131313131313
MN908947.3	21563	25384	S	4708.82	05-16-23-A41	NWRB: artic	o2-3	429871.0	10954.03039516506	4342.131313131313
MN908947.3	25393	26220	ORF3a	5285.28	05-16-23-A41	NWRB: artic	o2-3	429871.0	12295.037348413825	4342.131313131313
MN908947.3	26245	26472	E	3536.9	05-16-23-A41	NWRB: artic	o2-3	429871.0	8227.817182364011	4342.131313131313
MN908947.3	26523	27191	M	5558.2	05-16-23-A41	NWRB: artic	o2-3	429871.0	12929.925489274689	4342.131313131313
MN908947.3	27202	27387	ORF6	11065.24	05-16-23-A41	NWRB: artic	o2-3	429871.0	25740.838530628957	4342.131313131313
MN908947.3	27394	27759	ORF7a	5584.41	05-16-23-A41	NWRB: artic	o2-3	429871.0	12990.897269180754	4342.131313131313
MN908947.3	27894	28259	ORF8	6920.22	05-16-23-A41	NWRB: artic	o2-3	429871.0	16098.36439303884	4342.131313131313
MN908947.3	28274	29533	N	10506.64	05-16-23-A41	NWRB: artic	o2-3	429871.0	24441.3789253055	4342.131313131313
MN908947.3	29558	29674	ORF10	6.67	05-16-23-A41	NWRB: artic	o2-3	429871.0	15.51628279181429	4342.131313131313
MN908947.3	29675	29903	3'UTR	0.64	05-16-23-A41	NWRB: artic	o2-3	429871.0	1.4888187386448495	4342.131313131313
MN908947.3	1	265	5'UTR	24.55	05-16-23-A41	NWRB: artic	o3-4	415918.0	59.02605802105223	4201.19191919192
MN908947.3	1	29903	whole genome	5533.57	05-16-23-A41	NWRB: artic	o3-4	415918.0	13304.473477945172	4201.19191919192
MN908947.3	266	13468	ORF1a	5076.95	05-16-23-A41	NWRB: artic	o3-4	415918.0	12206.612841954424	4201.19191919192
MN908947.3	13468	21555	ORF1b	6507.2	05-16-23-A41	NWRB: artic	o3-4	415918.0	15645.39163969821	4201.19191919192
MN908947.3	21563	25384	S	3948.42	05-16-23-A41	NWRB: artic	o3-4	415918.0	9493.265499449411	4201.19191919192
MN908947.3	25393	26220	ORF3a	4961.3	05-16-23-A41	NWRB: artic	o3-4	415918.0	11928.553224433663	4201.19191919192
MN908947.3	26245	26472	E	3378.74	05-16-23-A41	NWRB: artic	o3-4	415918.0	8123.572434951119	4201.19191919192
MN908947.3	26523	27191	M	4975.62	05-16-23-A41	NWRB: artic	o3-4	415918.0	11962.98308801254	4201.19191919192
MN908947.3	27202	27387	ORF6	11444.69	05-16-23-A41	NWRB: artic	o3-4	415918.0	27516.69800297174	4201.19191919192
MN908947.3	27394	27759	ORF7a	5745.47	05-16-23-A41	NWRB: artic	o3-4	415918.0	13813.948903389612	4201.19191919192
MN908947.3	27894	28259	ORF8	7465.48	05-16-23-A41	NWRB: artic	o3-4	415918.0	17949.403488187574	4201.19191919192
MN908947.3	28274	29533	N	11351.56	05-16-23-A41	NWRB: artic	o3-4	415918.0	27292.78367370491	4201.19191919192
MN908947.3	29558	29674	ORF10	12.0	05-16-23-A41	NWRB: artic	o3-4	415918.0	28.851840987887034	4201.19191919192
MN908947.3	29675	29903	3'UTR	9.16	05-16-23-A41	NWRB: artic	o3-4	415918.0	22.023571954087103	4201.19191919192
MN908947.3	1	265	5'UTR	9834.21	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	19988.759865606204	6648.472972972973
MN908947.3	1	29903	whole genome	9298.23	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	18899.34083624161	6648.472972972973
MN908947.3	266	13468	ORF1a	9297.57	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	18897.999337380865	6648.472972972973
MN908947.3	13468	21555	ORF1b	8547.06	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	17372.53220105409	6648.472972972973
MN908947.3	21563	25384	S	7635.0	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	15518.702729950182	6648.472972972973
MN908947.3	25393	26220	ORF3a	11448.74	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	23270.411616567104	6648.472972972973
MN908947.3	26245	26472	E	10437.69	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	21215.37764209217	6648.472972972973
MN908947.3	26523	27191	M	14777.37	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	30036.098514798156	6648.472972972973
MN908947.3	27202	27387	ORF6	10634.22	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	21614.839416488645	6648.472972972973
MN908947.3	27394	27759	ORF7a	9342.5	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	18989.32288861291	6648.472972972973
MN908947.3	27894	28259	ORF8	15430.17	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	31362.96284251413	6648.472972972973
MN908947.3	28274	29533	N	13211.4	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	26853.148558803383	6648.472972972973
MN908947.3	29558	29674	ORF10	8605.53	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	17491.37680467167	6648.472972972973
MN908947.3	29675	29903	3'UTR	2208.37	06-16-23-V2	NWRB: varskip	0adgio1o2o3o4o5	491987.0	4488.675513783901	6648.472972972973
MN908947.3	1	265	5'UTR	10073.46	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	17721.205894719064	7681.635135135135
MN908947.3	1	29903	whole genome	10751.51	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	18914.0297761773	7681.635135135135
MN908947.3	266	13468	ORF1a	10543.5	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	18548.09909911495	7681.635135135135
MN908947.3	13468	21555	ORF1b	9422.72	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	16576.425697653758	7681.635135135135
MN908947.3	21563	25384	S	9960.19	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	17521.941591123796	7681.635135135135
MN908947.3	25393	26220	ORF3a	12405.15	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	21823.109170520776	7681.635135135135
MN908947.3	26245	26472	E	10835.53	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	19061.837552182198	7681.635135135135
MN908947.3	26523	27191	M	19320.41	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	33988.417443498976	7681.635135135135
MN908947.3	27202	27387	ORF6	14138.14	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	24871.780888429934	7681.635135135135
MN908947.3	27394	27759	ORF7a	10484.69	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	18444.640692701618	7681.635135135135
MN908947.3	27894	28259	ORF8	17605.1	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	30970.848337822215	7681.635135135135
MN908947.3	28274	29533	N	16351.32	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	28765.201665608216	7681.635135135135
MN908947.3	29558	29674	ORF10	12557.52	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	22091.158097322328	7681.635135135135
MN908947.3	29675	29903	3'UTR	3968.54	06-16-23-V2	NWRB: varskip	0adgio1	568441.0	6981.445743709549	7681.635135135135
MN908947.3	1	265	5'UTR	2.7	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	10.398773714981166	3508.7297297297296
MN908947.3	1	29903	whole genome	4868.03	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	18748.71941027399	3508.7297297297296
MN908947.3	266	13468	ORF1a	4290.66	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	16525.037936267072	3508.7297297297296
MN908947.3	13468	21555	ORF1b	6901.84	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	26581.73051000208	3508.7297297297296
MN908947.3	21563	25384	S	571.97	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	2202.883926576955	3508.7297297297296
MN908947.3	25393	26220	ORF3a	2276.68	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	8768.400052379007	3508.7297297297296
MN908947.3	26245	26472	E	3360.8	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	12943.777296781003	3508.7297297297296
MN908947.3	26523	27191	M	5634.94	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	21702.394799072583	3508.7297297297296
MN908947.3	27202	27387	ORF6	3093.97	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	11916.108855903805	3508.7297297297296
MN908947.3	27394	27759	ORF7a	3979.21	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	15325.520131255633	3508.7297297297296
MN908947.3	27894	28259	ORF8	10861.05	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	41830.2226878134	3508.7297297297296
MN908947.3	28274	29533	N	11021.7	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	42448.94972385479	3508.7297297297296
MN908947.3	29558	29674	ORF10	11083.93	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	42688.622200996746	3508.7297297297296
MN908947.3	29675	29903	3'UTR	5880.98	06-16-23-V2	NWRB: varskip	o2o3o4o5	259646.0	22649.992682344422	3508.7297297297296
MN908947.3	1	265	5'UTR	7803.36	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	13188.034476930876	7995.945945945946
MN908947.3	1	29903	whole genome	11181.84	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	18897.819841135708	7995.945945945946
MN908947.3	266	13468	ORF1a	11011.41	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	18609.785364204832	7995.945945945946
MN908947.3	13468	21555	ORF1b	10369.14	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	17524.31975663343	7995.945945945946
MN908947.3	21563	25384	S	9549.37	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	16138.87104951834	7995.945945945946
MN908947.3	25393	26220	ORF3a	13142.5	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	22211.42470846713	7995.945945945946
MN908947.3	26245	26472	E	11996.78	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	20275.105627851954	7995.945945945946
MN908947.3	26523	27191	M	19479.7	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	32921.58188271083	7995.945945945946
MN908947.3	27202	27387	ORF6	14332.96	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	24223.356430623626	7995.945945945946
MN908947.3	27394	27759	ORF7a	11382.56	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	19237.045800236603	7995.945945945946
MN908947.3	27894	28259	ORF8	18600.73	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	31436.0824742268	7995.945945945946
MN908947.3	28274	29533	N	16065.54	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	27151.49569038364	7995.945945945946
MN908947.3	29558	29674	ORF10	11109.07	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	18774.835220550955	7995.945945945946
MN908947.3	29675	29903	3'UTR	3103.75	06-16-23-V2	NWRB: varskip	0agio1o2	591700.0	5245.479127936454	7995.945945945946
MN908947.3	1	265	5'UTR	11677.41	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	18375.905229796972	8587.486486486487
MN908947.3	1	29903	whole genome	11977.38	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	18847.946572165027	8587.486486486487
MN908947.3	266	13468	ORF1a	11853.08	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	18652.344549108224	8587.486486486487
MN908947.3	13468	21555	ORF1b	10967.52	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	17258.802091037556	8587.486486486487
MN908947.3	21563	25384	S	10417.83	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	16393.79423863132	8587.486486486487
MN908947.3	25393	26220	ORF3a	14549.77	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	22895.932799768365	8587.486486486487
MN908947.3	26245	26472	E	13190.01	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	20756.17570506425	8587.486486486487
MN908947.3	26523	27191	M	19660.71	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	30938.653666397047	8587.486486486487
MN908947.3	27202	27387	ORF6	15394.78	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	24225.664621998698	8587.486486486487
MN908947.3	27394	27759	ORF7a	12742.75	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	20052.35462033065	8587.486486486487
MN908947.3	27894	28259	ORF8	19948.65	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	31391.76425786106	8587.486486486487
MN908947.3	28274	29533	N	16345.97	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	25722.484318791954	8587.486486486487
MN908947.3	29558	29674	ORF10	11247.66	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	17699.638380169763	8587.486486486487
MN908947.3	29675	29903	3'UTR	3512.4	06-16-23-V2	NWRB: varskip	0o5o3o4	635474.0	5527.2127577210085	8587.486486486487
MN908947.3	1	265	5'UTR	86.35	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	138.0341128890452	8453.648648648648
MN908947.3	1	29903	whole genome	11825.95	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	18904.27929728088	8453.648648648648
MN908947.3	266	13468	ORF1a	11537.77	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	18443.611426379142	8453.648648648648
MN908947.3	13468	21555	ORF1b	10912.43	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	17443.979091068944	8453.648648648648
MN908947.3	21563	25384	S	9642.42	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	15413.81460108381	8453.648648648648
MN908947.3	25393	26220	ORF3a	14990.83	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	23963.473312339145	8453.648648648648
MN908947.3	26245	26472	E	12193.56	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	19491.919369534982	8453.648648648648
MN908947.3	26523	27191	M	23151.32	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	37008.36037533769	8453.648648648648
MN908947.3	27202	27387	ORF6	17263.37	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	27596.224243489934	8453.648648648648
MN908947.3	27394	27759	ORF7a	12695.59	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	20294.435474846938	8453.648648648648
MN908947.3	27894	28259	ORF8	20724.38	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	33128.794539380084	8453.648648648648
MN908947.3	28274	29533	N	18475.79	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	29534.328692232688	8453.648648648648
MN908947.3	29558	29674	ORF10	12795.88	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	20454.7532650223	8453.648648648648
MN908947.3	29675	29903	3'UTR	3970.71	06-16-23-V2	NWRB: varskip	adgio1o2o3	625570.0	6347.347219335966	8453.648648648648
MN908947.3	1	265	5'UTR	7549.69	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	13229.334230511777	7711.864864864865
MN908947.3	1	29903	whole genome	10788.7	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	18905.05679209642	7711.864864864865
MN908947.3	266	13468	ORF1a	10665.73	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	18689.57625841543	7711.864864864865
MN908947.3	13468	21555	ORF1b	10048.16	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	17607.407329527334	7711.864864864865
MN908947.3	21563	25384	S	9569.6	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	16768.8258527576	7711.864864864865
MN908947.3	25393	26220	ORF3a	13055.24	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	22876.718569841487	7711.864864864865
MN908947.3	26245	26472	E	11642.45	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	20401.08432425992	7711.864864864865
MN908947.3	26523	27191	M	17946.37	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	31447.45373047498	7711.864864864865
MN908947.3	27202	27387	ORF6	13879.97	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	24321.894308173785	7711.864864864865
MN908947.3	27394	27759	ORF7a	11190.98	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	19609.97269914032	7711.864864864865
MN908947.3	27894	28259	ORF8	17682.48	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	30985.03884852754	7711.864864864865
MN908947.3	28274	29533	N	14371.21	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	25182.694969842887	7711.864864864865
MN908947.3	29558	29674	ORF10	8540.63	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	14965.76002579388	7711.864864864865
MN908947.3	29675	29903	3'UTR	1957.17	06-16-23-V2	NWRB: varskip	agio3o4o5	570678.0	3429.552216836815	7711.864864864865
MN908947.3	1	265	5'UTR	2.75	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	4.93741157544724	7526.648648648648
MN908947.3	1	29903	whole genome	10545.77	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	18934.111589092452	7526.648648648648
MN908947.3	266	13468	ORF1a	10541.39	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	18926.247639019555	7526.648648648648
MN908947.3	13468	21555	ORF1b	10120.12	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	18169.890048332774	7526.648648648648
MN908947.3	21563	25384	S	7969.24	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	14308.15193582442	7526.648648648648
MN908947.3	25393	26220	ORF3a	13509.52	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	24255.29470063127	7526.648648648648
MN908947.3	26245	26472	E	12051.87	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	21638.197252285576	7526.648648648648
MN908947.3	26523	27191	M	18414.21	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	33061.28494789684	7526.648648648648
MN908947.3	27202	27387	ORF6	13873.91	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	24909.528665713893	7526.648648648648
MN908947.3	27394	27759	ORF7a	11515.87	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	20675.85085067113	7526.648648648648
MN908947.3	27894	28259	ORF8	18304.56	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	32864.41688271583	7526.648648648648
MN908947.3	28274	29533	N	14765.7	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	26510.66839984775	7526.648648648648
MN908947.3	29558	29674	ORF10	8973.66	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	16111.510093864683	7526.648648648648
MN908947.3	29675	29903	3'UTR	2177.96	06-16-23-V2	NWRB: varskip	o1o2o3o4o5	556972.0	3910.358150858571	7526.648648648648
MN908947.3	1	265	5'UTR	11517.01	06-16-23-V2	NWRB: varskip	0	483842.0	23803.245687641833	6538.405405405405
MN908947.3	1	29903	whole genome	9150.28	06-16-23-V2	NWRB: varskip	0	483842.0	18911.710847756087	6538.405405405405
MN908947.3	266	13468	ORF1a	9191.02	06-16-23-V2	NWRB: varskip	0	483842.0	18995.91188859173	6538.405405405405
MN908947.3	13468	21555	ORF1b	8133.63	06-16-23-V2	NWRB: varskip	0	483842.0	16810.50838910223	6538.405405405405
MN908947.3	21563	25384	S	8281.05	06-16-23-V2	NWRB: varskip	0	483842.0	17115.19462965183	6538.405405405405
MN908947.3	25393	26220	ORF3a	10502.36	06-16-23-V2	NWRB: varskip	0	483842.0	21706.176809785014	6538.405405405405
MN908947.3	26245	26472	E	9627.0	06-16-23-V2	NWRB: varskip	0	483842.0	19896.99116653784	6538.405405405405
MN908947.3	26523	27191	M	12779.24	06-16-23-V2	NWRB: varskip	0	483842.0	26412.01053236387	6538.405405405405
MN908947.3	27202	27387	ORF6	10635.01	06-16-23-V2	NWRB: varskip	0	483842.0	21980.336556148493	6538.405405405405
MN908947.3	27394	27759	ORF7a	10396.5	06-16-23-V2	NWRB: varskip	0	483842.0	21487.386378197843	6538.405405405405
MN908947.3	27894	28259	ORF8	14606.06	06-16-23-V2	NWRB: varskip	0	483842.0	30187.664568185482	6538.405405405405
MN908947.3	28274	29533	N	12622.25	06-16-23-V2	NWRB: varskip	0	483842.0	26087.545107700447	6538.405405405405
MN908947.3	29558	29674	ORF10	10232.98	06-16-23-V2	NWRB: varskip	0	483842.0	21149.42481223209	6538.405405405405
MN908947.3	29675	29903	3'UTR	3330.75	06-16-23-V2	NWRB: varskip	0	483842.0	6883.962119865576	6538.405405405405
MN908947.3	1	265	5'UTR	0.0	06-16-23-V2	NWRB: varskip	o1o2	479837.0	0.0	6484.283783783784
MN908947.3	1	29903	whole genome	9078.9	06-16-23-V2	NWRB: varskip	o1o2	479837.0	18920.80018839731	6484.283783783784
MN908947.3	266	13468	ORF1a	9024.73	06-16-23-V2	NWRB: varskip	o1o2	479837.0	18807.90768531814	6484.283783783784
MN908947.3	13468	21555	ORF1b	8674.34	06-16-23-V2	NWRB: varskip	o1o2	479837.0	18077.680545685304	6484.283783783784
MN908947.3	21563	25384	S	7138.67	06-16-23-V2	NWRB: varskip	o1o2	479837.0	14877.281243422245	6484.283783783784
MN908947.3	25393	26220	ORF3a	11596.56	06-16-23-V2	NWRB: varskip	o1o2	479837.0	24167.706950485266	6484.283783783784
MN908947.3	26245	26472	E	10734.59	06-16-23-V2	NWRB: varskip	o1o2	479837.0	22371.326096153483	6484.283783783784
MN908947.3	26523	27191	M	15650.86	06-16-23-V2	NWRB: varskip	o1o2	479837.0	32617.034534644055	6484.283783783784
MN908947.3	27202	27387	ORF6	11098.5	06-16-23-V2	NWRB: varskip	o1o2	479837.0	23129.729470632738	6484.283783783784
MN908947.3	27394	27759	ORF7a	9582.13	06-16-23-V2	NWRB: varskip	o1o2	479837.0	19969.55216042114	6484.283783783784
MN908947.3	27894	28259	ORF8	16111.74	06-16-23-V2	NWRB: varskip	o1o2	479837.0	33577.52736866895	6484.283783783784
MN908947.3	28274	29533	N	12840.4	06-16-23-V2	NWRB: varskip	o1o2	479837.0	26759.920556355595	6484.283783783784
MN908947.3	29558	29674	ORF10	7504.7	06-16-23-V2	NWRB: varskip	o1o2	479837.0	15640.10278490404	6484.283783783784
MN908947.3	29675	29903	3'UTR	1786.48	06-16-23-V2	NWRB: varskip	o1o2	479837.0	3723.0976352386333	6484.283783783784
MN908947.3	1	265	5'UTR	0.9	06-16-23-V2	NWRB: varskip	o3	541055.0	1.663416843019656	7311.554054054054
MN908947.3	1	29903	whole genome	10226.8	06-16-23-V2	NWRB: varskip	o3	541055.0	18901.59041132602	7311.554054054054
MN908947.3	266	13468	ORF1a	9278.7	06-16-23-V2	NWRB: varskip	o3	541055.0	17149.273179251646	7311.554054054054
MN908947.3	13468	21555	ORF1b	9460.11	06-16-23-V2	NWRB: varskip	o3	541055.0	17484.56256757631	7311.554054054054
MN908947.3	21563	25384	S	10317.4	06-16-23-V2	NWRB: varskip	o3	541055.0	19069.04104019	7311.554054054054
MN908947.3	25393	26220	ORF3a	13124.36	06-16-23-V2	NWRB: varskip	o3	541055.0	24256.97941983717	7311.554054054054
MN908947.3	26245	26472	E	8571.92	06-16-23-V2	NWRB: varskip	o3	541055.0	15842.973450018946	7311.554054054054
